"user_id","age","male","friend_cnt","avg_friend_age","avg_friend_male","friend_country_cnt","subscriber_friend_cnt","songsListened","lovedTracks","posts","playlists","shouts","delta_friend_cnt","delta_avg_friend_age","delta_avg_friend_male","delta_friend_country_cnt","delta_subscriber_friend_cnt","delta_songsListened","delta_lovedTracks","delta_posts","delta_playlists","delta_shouts","tenure","good_country","delta_good_country","adopter"
231834,19,0,2,21,1,1,0,16,10,0,0,7,0,0.5,0,0,0,0,0,0,0,0,25,0,0,0
231887,15,0,17,20.13333333,0.866666667,10,0,13178,527,0,1,6,2,0.883333333,0.020512821,1,0,342,57,0,0,1,23,1,0,0
231935,41,1,6,33.4,0.75,5,0,70864,62,0,0,5,0,0.4,0,0,0,3662,0,0,0,0,68,0,0,0
232065,27,1,14,23.875,0.2,7,0,1738,124,0,0,6,0,0.125,0,0,0,0,0,0,0,0,41,1,0,0
232087,19,1,2,19.5,1,1,0,1422,23,0,0,1,0,0.5,0,0,0,0,0,0,0,0,21,0,0,0
232088,18,0,1,18,0,1,0,45,2,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0
232263,23,1,6,29.16666667,1,2,1,37419,0,7,1,97,0,0.666666667,0,0,0,1779,0,0,0,2,55,1,0,1
232275,40,0,2,24.5,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,48,0,0,0
232347,28,1,3,21.5,0.333333333,2,0,32,0,0,0,2,0,1,0,0,0,0,0,0,0,0,23,0,0,0
232351,22,1,22,21.72727273,0.380952381,7,0,7898,34,0,1,18,0,0.454545455,0,0,0,0,0,0,0,0,35,0,0,0
232414,39,1,3,30.5,1,1,0,9887,59,2,1,3,0,0,0,0,0,0,0,0,0,0,75,0,0,0
232477,23,1,40,22.96969697,0.25,9,2,7601,7,0,1,85,-1,0.242424242,0,0,0,0,0,0,0,0,28,0,0,0
232491,20,0,5,30,0.6,3,1,1784,5,0,0,4,3,11,0.1,2,1,8,0,0,0,0,31,1,0,0
232508,22,0,2,22,1,1,0,31537,0,0,0,6,0,0,0,0,0,0,0,0,0,0,28,0,0,0
232546,26,0,4,31,1,2,0,331,3,0,1,1,0,0,0,0,0,0,0,0,0,0,51,0,0,0
232601,29,0,2,26,1,2,0,2238,0,0,1,1,0,1,0,0,0,0,0,0,0,0,58,0,0,0
232620,25,0,8,23.85714286,0.875,3,0,7878,6,0,1,13,1,0.357142857,0.017857143,0,0,20,0,0,0,1,62,0,0,0
232630,17,0,18,19.82352941,0.882352941,5,0,84019,104,7,0,134,0,0.352941177,0,0,0,389,0,0,0,-1,44,1,0,0
232675,25,0,13,28.3,0.818181818,6,0,5409,0,2,0,19,0,-0.336363636,0,0,0,0,0,0,0,0,70,0,0,0
232708,37,0,1,44,1,1,0,4023,0,0,0,2,0,0,0,0,0,0,0,0,0,0,69,0,0,0
232754,27,0,18,29.33333333,0.5,3,0,4177,61,0,1,6,0,0.333333333,0,0,-1,0,0,0,0,0,42,0,0,0
232792,19,0,7,24.42857143,0.714285714,2,0,10257,162,0,1,11,0,0.428571429,0,0,0,0,0,0,0,0,31,1,0,0
232802,20,0,15,21.36363636,0.75,2,0,100003,117,1,1,151,2,1.163636364,0.022727273,1,0,13620,13,0,0,0,54,0,0,0
232821,19,1,4,19.5,0.5,1,0,7124,92,0,0,3,0,0.5,0,0,0,2763,19,0,0,0,8,0,0,0
232875,22,0,16,21.42857143,0.357142857,1,0,1894,47,0,1,33,0,0.428571429,0,0,0,0,0,0,0,0,43,0,0,0
232934,21,0,17,21.86666667,1,8,0,8457,399,0,1,6,2,0.482051282,0,0,0,525,1,0,0,0,18,0,0,0
233066,22,1,5,25.5,1,2,0,5061,0,0,0,1,0,0,0,0,0,225,0,0,0,0,32,1,0,0
233087,35,0,8,33.14285714,1,1,0,47,2,0,0,6,0,0,0,0,0,0,0,0,0,0,41,0,0,0
233099,24,0,4,22.5,0.75,1,0,7525,37,0,1,5,0,0,0,0,0,0,0,0,0,0,40,0,0,0
233104,24,0,1,19,0,1,0,10155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
233183,15,0,26,16.80952381,0.291666667,9,0,11973,56,0,0,10,9,0.226190476,-0.120098039,2,0,5029,14,0,0,3,22,1,0,0
233186,23,0,18,23.29411765,0.4,1,0,2241,3,0,0,3,1,0.481617647,0,0,0,-15297,0,0,0,0,33,1,0,0
233187,20,0,1,19,1,1,0,27149,175,0,2,1,0,0,0,0,0,3157,23,0,0,0,18,0,0,0
233193,22,0,7,23.5,0.5,2,0,1731,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,46,0,0,0
233341,21,1,1,15,0,1,0,94,1,0,0,1,0,0,0,0,0,18,0,0,0,0,18,1,0,0
233361,25,0,7,24,0.666666667,4,0,14353,44,2,1,5,0,0,-0.047619048,0,0,0,0,0,0,0,45,0,0,0
233362,24,0,1,23,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,0,0
233435,35,0,8,38.25,1,4,0,3935,1,0,1,2,0,0.5,0,0,0,0,0,0,0,0,47,0,0,0
233512,35,1,14,26.85714286,0.454545455,6,0,55050,24,0,1,0,0,0.142857143,0,0,0,118,0,0,0,0,66,0,0,0
233637,19,1,12,20.72727273,1,2,0,18611,117,12,2,18,0,0.363636364,0,0,0,2871,28,0,0,0,56,0,0,0
233643,28,1,11,27.77777778,0.7,1,0,74379,536,3,0,10,0,0.333333333,0,0,0,5944,7,0,-1,1,44,0,0,0
233683,20,1,3,24,0.5,1,1,45,2,0,2,2,0,0,0,0,0,0,0,0,0,0,41,0,0,0
233689,19,1,4,22.75,0.5,1,0,799,0,0,0,3,0,0.75,0.166666667,0,0,0,0,0,0,0,33,0,0,0
233751,25,1,9,25.125,1,5,0,0,0,0,1,2,0,0.5,0,0,0,0,0,0,0,0,42,0,0,0
233758,24,1,5,25.5,0.25,1,0,1765,7,0,0,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0
233770,24,1,3,28.33333333,0.333333333,2,0,2551,48,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,29,0,0,0
233776,27,1,2,27.5,0,1,0,7056,150,0,1,1,0,0.5,0,0,0,0,0,0,0,0,38,0,0,0
233792,38,1,7,22.42857143,1,2,0,5292,1,0,0,1,0,0.428571429,0,0,0,68,0,0,0,0,15,0,0,0
233870,20,1,1,17,1,1,0,11612,0,0,0,1,0,0,0,0,0,5216,0,0,0,0,8,0,0,0
233892,26,1,32,21.57142857,0.8,8,0,5844,69,6,0,15,0,0.321428571,0,0,0,14,0,0,0,0,32,0,0,0
233974,26,1,2,28.5,0,2,0,938,22,0,1,2,0,0.5,0,0,0,0,0,0,0,0,49,0,0,0
234208,25,1,8,25.25,0.4,1,0,38097,63,0,0,7,0,0.5,0,0,-1,1904,3,0,0,0,41,0,0,0
234219,36,1,4,34,1,2,0,1548,146,0,1,0,1,-9,0,1,0,152,10,0,0,0,41,1,0,0
234242,29,1,6,27,1,2,0,804,0,0,1,2,0,0,0,0,0,0,0,0,0,0,34,1,0,0
234252,16,1,7,16,0.6,1,0,1003,0,0,1,4,0,0,0,0,0,91,0,0,0,0,11,0,0,0
234301,25,0,9,27.44444444,0.888888889,1,1,1760,0,0,0,5,0,0.333333333,0,0,0,0,0,0,0,0,53,0,0,0
234320,25,0,3,25,1,1,0,4092,0,0,0,2,0,0.333333333,0,0,0,0,0,0,0,0,49,0,0,0
234333,22,1,3,23.33333333,0.5,2,0,6331,0,0,0,14,0,0.333333333,0,0,0,0,0,0,0,0,67,1,0,0
234358,29,1,1,25,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,14,0,0,0
234360,23,1,7,25,0.666666667,3,0,35839,27,1,1,13,0,0.6,0,0,0,742,0,0,0,0,53,1,0,0
234435,30,1,6,24.6,0.5,5,1,7239,373,0,1,11,0,0.4,0,0,0,0,0,0,0,0,38,0,0,0
234584,17,0,99,17.57894737,0.225806452,20,4,15634,235,630,0,795,25,0.929824561,0.037400655,2,0,3358,61,345,0,137,14,0,0,0
234611,21,0,70,21.85714286,0.446153846,17,1,35061,86,1,1,33,6,0.101587302,0.039374185,-1,0,1573,0,0,0,3,45,0,0,0
234657,49,0,36,44.64,0.8,13,4,29095,81,0,1,39,0,0.2,0,0,1,14,0,0,0,0,46,0,0,0
234658,20,0,22,18.0625,0.578947368,8,0,39,0,0,1,6,3,-0.294642857,-0.009287926,1,0,0,0,0,0,0,14,0,0,0
234692,30,0,3,31,0.333333333,1,0,346,2,0,1,2,0,0,0,0,0,0,0,0,0,0,50,0,0,0
234744,30,0,1,28,1,1,0,7888,2,0,1,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0
234769,20,0,1,19,1,1,0,27,2,0,1,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0
234817,22,0,1,23,1,1,0,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,58,0,0,0
234830,25,0,3,24,1,1,0,587,3,0,1,3,0,0,0,0,-1,0,0,0,0,0,54,0,0,0
234886,20,1,22,23.45,0.2,5,0,26640,14,0,2,13,1,0.713157895,-0.010526316,-1,0,0,0,0,0,0,48,0,0,0
234897,23,0,30,24.52631579,0.590909091,7,1,30312,645,6,1,45,-1,0.42631579,-0.017786561,0,0,1957,6,0,0,4,33,0,0,0
234907,23,1,2,23.5,0.5,1,0,2574,0,0,0,2,0,0,0,0,0,0,0,0,0,0,38,0,0,0
234923,33,1,5,26.66666667,0.25,3,0,12567,13,0,1,3,0,0.666666667,0,0,0,0,0,0,0,0,48,0,0,0
234979,24,1,13,23.58333333,0.666666667,1,0,12054,0,0,1,2,0,0.166666667,0,0,-1,0,0,0,0,0,65,1,0,0
235064,27,0,1,24,1,1,0,420,85,0,1,1,0,1,0,0,0,0,0,0,0,0,35,0,0,0
235086,18,0,2,16,0,1,0,2494,15,0,1,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0
235144,24,1,9,26.71428571,0.666666667,3,1,191,0,0,0,12,0,0.285714286,0,0,0,0,0,0,0,1,10,0,-1,0
235211,15,0,29,20.28,0.592592593,5,0,29977,118,0,0,14,0,0.24,0,0,0,0,0,0,0,0,27,0,0,0
235249,15,0,2,26,1,1,0,877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0
235271,18,0,1,18,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,59,0,0,0
235425,19,0,1,17,0,1,0,6752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0
235595,24,0,4,19.25,0.75,1,0,1205,16,0,0,3,0,0.25,0,0,0,0,0,0,0,0,23,0,0,0
235609,16,0,1,19,1,0,0,154,1,0,1,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0
235620,21,0,7,23.2,0.857142857,3,0,8674,25,0,1,11,0,0,0,0,0,0,0,0,0,0,50,0,0,0
235651,21,0,15,23.09090909,0.5,3,0,10041,18,0,0,27,-1,-1.575757576,0,0,0,1278,0,0,0,1,36,0,0,0
235653,15,0,6,21,0.666666667,1,0,27,0,0,1,1,0,0.2,0,0,0,0,0,0,0,0,10,0,0,0
235695,20,0,2,21,0.5,1,0,2041,11,0,1,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0
235770,23,0,8,23.8,0.5,3,0,1584,6,0,0,8,1,0.3,-0.1,1,0,133,0,0,0,0,6,0,0,0
235782,21,0,58,21.70833333,0.851851852,10,0,12319,24,0,1,84,18,0.208333333,0.014014014,0,-1,561,13,0,0,23,60,0,0,0
235952,22,0,4,21.75,0.5,1,0,14022,8,0,1,75,-1,-0.85,-0.1,0,0,0,0,0,0,0,64,1,0,0
235958,20,0,3,16.66666667,0,1,0,8655,5,0,1,11,0,0.666666667,0,0,0,0,0,0,0,0,44,0,0,0
235979,19,0,2,22,1,2,1,34,2,0,1,2,0,0,0,0,0,0,0,0,0,0,9,1,0,0
235987,15,0,5,18.5,0,1,0,2298,2,0,0,2,0,0,0,0,0,506,0,0,0,0,7,1,0,0
236035,18,0,16,26.93333333,0.875,12,1,0,0,0,0,9,-1,0.308333333,-0.007352941,0,0,0,0,0,0,0,23,0,0,0
236039,25,0,6,26.4,0.5,4,0,15664,68,0,0,3,0,0.2,0,0,0,573,1,0,0,0,62,0,0,0
236110,29,0,28,27.63636364,0.545454546,4,0,87766,208,1,1,14,2,0.536363636,0.045454546,0,0,4057,4,0,0,0,62,0,0,1
236125,18,0,211,21,0.688172043,18,4,46369,43,0,0,414,28,0.516556291,0.01115341,0,2,7847,8,0,0,25,29,0,0,0
236127,18,0,90,23.47297297,0.817073171,29,1,9,2,0,1,15,-1,0.209815078,-0.004355401,-1,0,0,0,0,0,0,24,0,0,0
236132,18,0,144,17.53982301,0.244444444,15,1,39020,0,0,0,0,5,0.389380531,-0.013131313,1,0,245,0,0,0,0,19,0,0,0
236155,30,0,68,29.69565217,0.746031746,21,2,21348,162,3,1,77,3,0.140096618,0.004096262,1,-1,5613,17,0,0,4,26,0,0,0
236210,24,0,2,26,1,1,0,843,103,0,0,2,0,0,0,0,0,0,0,0,0,0,63,1,0,0
236218,26,0,1,35,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,35,1,0,0
236223,19,0,11,21,0.8,1,0,21,0,0,0,1,0,0.444444444,0,0,0,0,0,0,0,0,14,0,0,0
236253,22,0,104,22.15476191,0.69072165,18,1,60466,171,0,1,17,3,0.191347271,0.009870586,1,0,3630,9,0,0,2,50,0,0,1
236262,34,0,21,30.73333333,0.722222222,14,0,13505,232,0,1,6,0,0.2,0,0,0,0,0,0,0,0,55,0,0,0
236293,25,0,4,20.5,1,2,0,10,4,0,1,1,0,0,0,0,0,0,0,0,0,0,47,0,0,0
236295,19,0,4,21.25,0.75,1,0,1731,9,0,1,2,1,-0.083333333,0.083333333,0,0,331,0,0,0,0,8,0,0,0
236374,28,0,3,27.66666667,0.333333333,2,0,183,62,0,0,2,0,0.333333333,0,0,0,0,0,0,0,0,54,0,0,0
236394,19,0,3,19.66666667,0.333333333,1,0,2013,0,0,0,13,0,0.333333333,0,0,0,0,0,0,0,0,13,0,0,0
236473,20,0,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
236572,29,0,27,33.57142857,0.611111111,3,1,6336,24,0,1,15,0,0.214285714,0,0,0,5,0,0,0,0,51,0,0,0
236628,24,0,11,22.77777778,0.909090909,1,0,9633,12,0,0,7,1,0.652777778,0.009090909,0,0,3466,2,0,0,0,7,0,0,0
236629,21,0,29,22.88888889,0.47826087,8,1,64177,86,1,0,16,2,-0.111111111,0.02826087,1,1,4465,0,0,0,0,59,1,0,0
236657,20,0,145,23.51754386,0.593984962,23,6,40495,268,12,1,353,0,0.234358019,0.004432724,-1,2,1340,7,0,0,1,45,0,0,0
236680,17,0,35,15.92307692,0.121212121,7,0,2739,26,0,0,25,-2,0.243076923,0,1,0,78,0,0,0,0,6,0,0,0
236692,22,0,1,23,1,1,0,978,0,0,2,1,0,0,0,0,0,0,0,0,0,0,45,0,0,0
236694,22,0,1,24,1,1,0,1146,2,0,1,3,0,0,0,0,0,0,0,0,0,0,46,0,0,0
236710,23,0,16,23.27272727,0.384615385,5,1,19,21,1,5,7,-1,0.689393939,0.027472528,0,-1,0,0,0,0,0,15,0,0,0
236724,22,0,5,23.5,1,1,0,1843,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,69,0,0,0
236735,21,0,10,26.14285714,0.666666667,3,0,29029,269,0,1,13,0,0.571428571,0,0,0,3575,12,0,0,0,28,1,0,0
236828,27,0,8,29,0.666666667,2,0,23434,5,0,1,10,0,0.4,0,0,-1,155,0,0,0,0,62,0,0,0
236964,25,0,3,27,0.5,1,0,1068,1,0,0,3,0,0,0,0,0,0,0,0,0,0,49,0,0,0
236979,28,1,15,28.18181818,0.846153846,3,1,17586,23,0,0,6,0,0.272727273,0,0,0,968,0,0,0,0,61,1,0,0
237090,22,1,21,21.0625,0.5,1,0,46683,0,4,1,204,0,0.3125,0,0,0,2058,0,0,0,-6,65,1,0,0
237122,20,0,1,20,0,1,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0
237128,29,1,10,28.8,0.8,1,1,25172,259,0,1,3,0,0.6,0,0,0,0,0,0,0,0,32,1,0,0
237132,14,1,18,28.16666667,0.625,2,1,689,2,0,1,2,0,0.166666667,0,0,0,0,0,0,0,0,53,0,0,0
237155,27,0,18,26.78571429,0.5,3,1,18408,36,3,1,10,1,0.214285714,0,0,0,17,0,0,0,0,76,1,0,0
237157,19,0,5,19.2,0.8,3,0,62,39,0,0,4,0,0.4,0,0,0,0,0,0,0,0,25,1,0,0
237263,18,0,2,17,0,2,0,1017,0,0,1,22,0,0,0,0,0,0,0,0,0,0,49,0,0,0
237342,25,1,24,24.66666667,0.391304348,9,2,119587,0,0,0,22,3,0.245614035,0.041304348,1,1,6891,-4,0,0,4,28,0,0,1
237346,20,0,3,23,0,1,0,7165,0,1,1,7,0,0,0,0,0,0,0,0,0,0,46,1,0,0
237420,20,0,5,22.33333333,0.4,1,0,6678,435,0,0,9,0,0.333333333,0,0,0,632,13,0,0,0,56,1,0,0
237427,20,0,56,21.32653061,0.692307692,6,1,4146,56,0,1,16,-3,0.538069074,0.007122507,-1,1,6,0,0,0,0,29,0,0,0
237428,17,0,1,11,1,0,0,2,11,0,1,3,0,0,0,0,0,0,0,0,0,0,32,1,0,0
237434,27,1,6,27.25,0.5,1,0,39984,115,0,1,10,0,0.5,0,0,0,0,0,0,0,0,83,1,0,0
237501,38,1,4,25.5,0,3,0,2666,6,1,1,3,0,0,0,0,0,0,0,0,0,0,75,1,0,0
237536,32,1,6,33.66666667,1,4,0,23152,15,0,1,4,0,0.666666667,0,0,0,0,0,0,0,0,56,0,0,0
237542,25,1,7,25.6,0.6,1,0,16154,3,0,0,6,0,0.2,0,0,0,328,0,0,0,0,71,0,0,0
237560,22,1,9,21,0.5,4,0,17044,63,0,1,1,0,0.6,0,-1,-1,1418,0,0,0,0,34,1,0,0
237695,32,1,14,25.90909091,0.333333333,7,1,58889,1505,8,6,79,0,0.090909091,0,0,0,3855,7,0,0,0,49,0,0,0
237742,18,1,1,18,1,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0
237829,20,0,41,20.51612903,0.394736842,5,2,30110,530,0,1,82,3,0.412680756,-0.033834586,0,2,2859,44,0,0,2,44,0,0,0
237884,20,1,31,18.95238095,0.481481482,13,0,25755,66,0,0,21,0,0.285714286,0,0,0,0,0,0,0,0,39,0,0,0
237895,19,1,9,19.22222222,1,1,0,5455,13,0,0,1,0,0.097222222,0.125,0,0,1797,1,0,0,0,9,0,0,0
237919,22,1,37,19.55172414,0.314285714,3,2,9557,28,0,0,10,10,0.170771757,-0.045714286,1,0,924,0,0,0,1,6,0,0,0
237939,27,1,4,25,0.5,1,0,560,118,0,2,2,0,0.333333333,0,0,0,0,0,0,0,0,39,0,0,0
237940,41,0,2,29,1,2,1,0,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,9,0,0,0
237990,27,1,30,27.31578947,0.461538462,8,2,28959,1808,0,1,1,0,0.315789474,0,0,0,0,0,0,0,0,57,0,0,0
238024,22,1,63,22.01923077,0.483333333,1,1,66325,109,0,1,49,1,0.234917044,0.008757062,0,1,4696,5,0,0,0,58,0,0,0
238029,21,1,15,22.46153846,0.866666667,2,0,76795,12,3,1,933,0,0.307692308,0,0,0,5874,0,0,0,21,51,1,0,0
238031,36,1,14,32,0.545454546,3,0,3871,405,0,1,8,1,-0.571428571,-0.121212121,1,0,40,-2,0,0,0,64,1,0,0
238074,21,1,270,21.29957806,0.447580645,25,2,15064,338,0,1,258,26,0.511559626,0.059187788,-2,-1,2451,51,0,0,56,24,0,0,0
238091,22,1,14,22.81818182,0.923076923,8,1,11626,0,0,0,3,-1,0.651515152,-0.005494505,0,0,459,0,0,0,0,73,1,0,0
238154,26,1,7,17,0.8,3,0,30404,240,5,1,6,0,0,0,0,0,1118,0,0,0,0,50,0,0,0
238159,20,1,1,20,1,1,0,1015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,52,1,0,0
238169,27,1,3,22,0.666666667,1,0,8743,0,0,0,1,0,1,0,0,0,0,0,0,0,0,74,1,0,0
238256,18,1,18,18.75,0.411764706,7,0,26011,0,0,0,7,0,0.25,0,0,0,1827,0,0,0,0,38,1,0,0
238285,27,1,13,26.83333333,0.727272727,2,0,21679,1,1,1,2,0,0.166666667,0,0,0,90,0,0,0,0,84,1,0,0
238306,26,1,10,23,0.6,5,0,37436,722,0,1,7,0,0.333333333,0,0,0,4688,12,0,0,0,61,1,0,0
238309,36,1,4,38,0.5,2,0,20172,7,0,1,1,0,1,0,0,0,1078,0,0,0,0,49,0,0,0
238313,22,1,1,22,1,1,0,1873,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29,1,0,0
238380,26,0,20,25.57142857,0.4,9,2,36617,10,0,0,5,0,0.357142857,0,0,0,505,0,0,0,0,77,0,0,0
238398,20,0,3,24,0.333333333,1,0,1588,3,0,0,9,-1,0.333333333,-0.166666667,0,0,0,0,0,0,0,48,1,0,0
238419,29,0,11,30.11111111,0.7,1,0,18565,3,0,0,2,4,-0.388888889,0.2,0,0,1000,0,0,0,1,24,1,0,0
238490,25,1,2,22.5,1,2,0,1353,8,0,1,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0
238528,25,0,13,24.44444444,0.75,2,0,71368,51,0,1,17,1,0.694444444,0.035714286,0,0,1068,7,0,0,0,85,1,0,0
238567,24,0,84,25.5,0.657142857,7,8,31237,90,0,2,24,-1,0.368852459,0,1,3,0,0,0,0,0,71,0,0,0
238575,26,0,3,25.33333333,0.333333333,1,1,2636,0,0,0,4,0,0,0,0,0,0,0,0,0,0,80,1,0,0
238588,25,1,28,25.56,0.458333333,8,0,41410,0,38,0,2,2,0.212173913,0.003787879,2,-1,515,0,0,0,0,70,0,0,0
238594,20,0,4,19,0,2,0,2207,135,0,1,3,2,-0.5,0,1,0,1345,74,0,0,1,17,0,0,0
238598,34,1,3,35,1,1,0,26114,0,0,1,1,0,0,0,0,0,1394,0,0,0,0,48,0,0,0
238623,19,1,11,26.66666667,0.714285714,2,0,2155,154,0,1,10,2,0.866666667,-0.085714286,0,0,0,0,0,0,0,39,0,0,0
238657,25,1,27,23.66666667,0.789473684,6,1,9992,0,0,0,21,2,0.066666667,0.011695906,0,-1,2588,0,0,0,-1,80,0,0,0
238676,20,1,15,21.2,0.75,5,0,47531,43,0,1,2,0,0.4,0,0,0,617,0,0,0,0,50,1,0,0
238701,24,1,5,23.66666667,0.75,3,0,1654,209,0,5,1,1,-2.333333333,-0.25,0,0,297,36,0,1,0,10,1,0,0
238717,23,0,5,24.6,0.8,1,0,21092,1,182,0,33,0,0,0,0,0,0,0,0,0,0,75,1,0,0
238759,21,0,6,22,0.75,2,0,48641,0,0,0,13,0,0.25,0,0,0,0,0,0,0,0,71,0,0,0
238768,27,0,70,30.64444444,0.693548387,26,9,39260,845,0,0,32,1,-0.177777778,0.010215054,0,1,2429,61,0,0,3,34,1,0,0
238853,18,0,7,22,1,2,0,3212,10,0,1,2,0,0.2,0,0,0,0,0,0,0,0,16,0,0,0
238900,21,0,1,25,1,1,0,252,0,0,0,1,0,0,0,0,0,231,0,0,0,0,28,1,0,0
238998,23,0,10,20.6,0.714285714,5,0,739,30,100,1,82,0,0,0,0,0,0,0,0,0,0,61,1,0,0
239006,22,0,15,23.36363636,0.333333333,7,0,31278,4,0,0,15,0,0.363636364,0,1,0,0,0,0,0,0,41,0,0,0
239037,28,0,2,28.5,0.5,2,0,10085,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,71,1,0,0
239082,17,1,14,21.5,0.846153846,2,0,1455,59,0,1,2,0,0,0,0,0,0,1,0,0,0,23,0,0,0
239089,22,1,279,19.3776824,0.891050584,31,6,43434,429,0,0,27,9,0.063523111,-0.020596003,5,-1,6749,4,0,0,2,45,0,0,0
239097,17,1,19,19,0.5625,3,0,9661,22,0,1,1,13,-0.75,0.0625,1,0,4875,7,0,0,1,7,0,0,0
239104,22,1,21,20.35714286,0.45,2,0,11839,1,0,1,21,5,0.190476191,0.0125,0,0,0,0,0,0,0,46,0,0,0
239116,24,0,7,24.75,0.4,3,0,14880,3,0,1,9,0,0.25,0,0,0,0,0,0,0,0,51,0,0,0
239263,24,1,2,23,0.5,1,0,11431,101,0,0,2,0,0.5,0,0,0,538,1,0,0,1,27,1,0,0
239280,23,0,1,25,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0
239311,21,1,12,22.33333333,0.444444444,3,0,27583,20,0,0,2,0,0.444444444,0,0,0,1228,0,0,0,0,33,0,0,0
239326,26,1,5,24.5,0,1,0,88,0,0,0,3,0,0.5,0,0,0,0,0,0,0,0,47,0,0,0
239349,19,1,4,19.75,0.25,3,0,65,11,0,0,1,1,0.083333333,0.25,1,0,0,0,0,0,0,5,0,0,0
239394,22,1,43,22.28571429,0.736842105,6,1,14859,65,92,1,153,-1,0.341269841,-0.006747638,-1,0,59,0,0,0,0,48,0,0,0
239398,23,0,32,23.07407407,0.161290323,8,0,11131,283,0,0,2,-1,0.181216931,0.005040323,0,0,1051,26,0,0,0,31,1,0,1
239402,25,1,1,24,1,1,0,10032,29,0,0,1,0,1,0,0,0,0,0,0,0,0,48,1,0,0
239451,20,1,10,23.33333333,0.571428571,2,0,19082,29,0,1,4,0,0.166666667,0,0,0,0,0,0,0,0,54,1,0,0
239515,22,1,1,23,1,1,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,0,0
239519,21,0,25,22.45,0.80952381,7,1,36152,18,0,0,20,1,0.561111111,0.00952381,-1,1,604,0,0,0,1,41,0,0,0
239548,27,0,49,24.57575758,0.7,20,0,84999,41,144,1,96,-2,0.075757576,-0.007317073,0,0,0,0,0,0,1,43,1,0,0
239581,23,0,2,26,0,1,0,677,6,0,1,3,0,1,0,0,0,0,0,0,0,0,53,0,0,0
239617,23,0,4,21,0.5,3,0,642,166,0,2,5,0,-3.666666667,0,0,0,0,0,0,0,0,37,0,0,0
239621,21,0,4,19.66666667,0.666666667,1,0,7488,148,0,0,5,-2,-0.083333333,-0.083333333,-1,0,665,64,0,0,1,11,0,0,0
239632,20,0,22,20.72222222,0.5,9,1,17287,767,88,0,82,4,-0.215277778,0,3,0,7592,26,0,0,61,8,0,0,0
239661,20,1,3,19.5,0.333333333,1,0,2837,8,0,0,2,0,0.5,0,0,0,4,0,0,0,0,16,0,0,0
239758,26,0,17,24.81818182,0.714285714,6,0,87760,96,1,1,7,1,0.118181818,0.021978022,1,0,1939,0,0,0,0,78,1,0,0
239788,26,1,24,24.83333333,0.9,1,0,38549,0,1,1,1,1,0.068627451,0.005263158,0,0,0,0,0,0,0,74,1,0,0
239836,22,0,2,22,0.5,1,0,317,15,0,0,1,0,0,0,0,0,0,0,0,0,0,68,0,0,0
239859,22,1,77,22.78431373,0.615384615,13,1,25466,605,0,1,19,0,0.342006033,-0.015384615,0,-3,161,4,0,0,0,75,1,0,1
239895,19,0,2,19,0,1,0,664,0,0,2,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0
239926,23,0,64,22.25490196,0.603448276,2,0,49262,408,1,1,117,5,0.340008344,0.010855683,0,0,7704,215,0,0,2,61,0,0,0
240030,20,0,2,19,1,1,0,223,0,0,1,4,0,0,0,0,0,0,0,0,0,0,38,0,0,0
240125,19,0,3,19.66666667,0.333333333,1,0,6325,72,0,0,4,0,0,0,0,0,2734,11,0,0,0,11,0,0,0
240205,25,1,1,21,0,1,0,4480,7,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0
